# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
4.7172e+00 3.6142e-04 1.2321e-05
4.7255e+00 3.3766e-04 1.2428e-05
4.7339e+00 3.6034e-04 1.2270e-05
4.7422e+00 4.4238e-04 1.2564e-05
4.7505e+00 4.5838e-04 1.2601e-05
4.7588e+00 4.3361e-04 1.2665e-05
4.7670e+00 3.7397e-04 1.2656e-05
4.7753e+00 3.4449e-04 1.2917e-05
4.7835e+00 2.5938e-04 1.2388e-05
4.7918e+00 3.1547e-04 1.2270e-05
4.8000e+00 4.2009e-04 1.3133e-05
4.8082e+00 4.0340e-04 1.3228e-05
4.8164e+00 3.6473e-04 1.3161e-05
4.8245e+00 4.2020e-04 1.3739e-05
4.8327e+00 4.2651e-04 1.3653e-05
4.8408e+00 3.3195e-04 1.3267e-05
4.8489e+00 2.9920e-04 1.2946e-05
4.8570e+00 4.3860e-04 1.3896e-05
4.8651e+00 5.3126e-04 1.4578e-05
4.8732e+00 5.1985e-04 1.4487e-05
4.8813e+00 4.7217e-04 1.4169e-05
4.8893e+00 3.9098e-04 1.3836e-05
4.8973e+00 3.1820e-04 1.3517e-05
4.9054e+00 3.3966e-04 1.3702e-05
4.9134e+00 4.2491e-04 1.4677e-05
4.9214e+00 5.2626e-04 1.5169e-05
4.9293e+00 5.0620e-04 1.4767e-05
4.9373e+00 3.8482e-04 1.4113e-05
4.9452e+00 2.9366e-04 1.3605e-05
4.9532e+00 2.5342e-04 1.3535e-05
4.9611e+00 2.4843e-04 1.3488e-05
4.9690e+00 3.7654e-04 1.4392e-05
4.9769e+00 4.2163e-04 1.4604e-05
4.9848e+00 4.2472e-04 1.4813e-05
4.9926e+00 4.7511e-04 1.4999e-05
5.0005e+00 4.6065e-04 1.4842e-05
5.0083e+00 3.9474e-04 1.4781e-05
5.0162e+00 2.6213e-04 1.3905e-05
5.0240e+00 1.8830e-04 1.3911e-05
5.0318e+00 2.4248e-04 1.4209e-05
5.0395e+00 3.9021e-04 1.5214e-05
5.0473e+00 4.5379e-04 1.5897e-05
5.0551e+00 4.9646e-04 1.6817e-05
5.0628e+00 5.3114e-04 1.7206e-05
5.0706e+00 5.3470e-04 1.6442e-05
5.0783e+00 3.7409e-04 1.6111e-05
5.0860e+00 2.2818e-04 1.5304e-05
5.0937e+00 3.1573e-04 1.5970e-05
5.1014e+00 3.8170e-04 1.7155e-05
5.1090e+00 2.8902e-04 1.6115e-05
5.1167e+00 2.9626e-04 1.6005e-05
5.1243e+00 3.7255e-04 1.6286e-05
5.1320e+00 3.2610e-04 1.6118e-05
5.1396e+00 1.7607e-04 1.5633e-05
5.1472e+00 1.0057e-04 1.5631e-05
5.1548e+00 1.7358e-04 1.5825e-05
5.1623e+00 2.5284e-04 1.6485e-05
5.1699e+00 2.9551e-04 1.6708e-05
5.1775e+00 3.0623e-04 1.6904e-05
5.1850e+00 3.4382e-04 1.7248e-05
